yearmonth,연도,월,분기,계절,코로나기간,SRT개통후,노선,여객수_천명,KTX이용률,공실률,초과수요,공실상태,KTX전체이용률,KTX전체공실률,개통전,공휴일수,설날달,추석달,명절연휴포함,명절전달,명절후달,황금연휴포함
2020-06-01,2020,6,2,여름,1,1,동해선,309.0,73.0,27.0,0,공실있음,63.0,37.0,0,1,0,0,0,0,0,0
2020-07-01,2020,7,3,여름,1,1,경부선,2095.0,67.0,33.0,0,공실있음,67.0,33.0,0,0,0,0,0,0,0,0
2020-07-01,2020,7,3,여름,1,1,호남선,607.0,53.0,47.0,0,공실있음,67.0,33.0,0,0,0,0,0,0,0,0
2020-07-01,2020,7,3,여름,1,1,경전선,424.0,79.0,21.0,0,공실있음,67.0,33.0,0,0,0,0,0,0,0,0
2020-07-01,2020,7,3,여름,1,1,전라선,444.0,77.0,23.0,0,공실있음,67.0,33.0,0,0,0,0,0,0,0,0
2020-07-01,2020,7,3,여름,1,1,동해선,353.0,81.0,19.0,0,공실있음,67.0,33.0,0,0,0,0,0,0,0,0
2020-08-01,2020,8,3,여름,1,1,경부선,1948.0,61.0,39.0,0,공실있음,63.0,37.0,0,2,0,0,0,1,0,0
2020-08-01,2020,8,3,여름,1,1,호남선,599.0,52.0,48.0,0,공실있음,63.0,37.0,0,2,0,0,0,1,0,0
2020-08-01,2020,8,3,여름,1,1,경전선,382.0,71.0,29.0,0,공실있음,63.0,37.0,0,2,0,0,0,1,0,0
2020-08-01,2020,8,3,여름,1,1,전라선,424.0,73.0,27.0,0,공실있음,63.0,37.0,0,2,0,0,0,1,0,0
2020-08-01,2020,8,3,여름,1,1,동해선,334.0,76.0,24.0,0,공실있음,63.0,37.0,0,2,0,0,0,1,0,0
2020-09-01,2020,9,3,가을,1,1,경부선,1370.0,45.0,55.0,0,공실있음,46.0,54.0,0,1,0,1,1,1,0,1
2020-09-01,2020,9,3,가을,1,1,호남선,446.0,41.0,59.0,0,공실있음,46.0,54.0,0,1,0,1,1,1,0,1
2020-09-01,2020,9,3,가을,1,1,경전선,289.0,55.0,45.0,0,공실있음,46.0,54.0,0,1,0,1,1,1,0,1
2020-09-01,2020,9,3,가을,1,1,전라선,306.0,52.0,48.0,0,공실있음,46.0,54.0,0,1,0,1,1,1,0,1
2020-09-01,2020,9,3,가을,1,1,동해선,238.0,56.0,44.0,0,공실있음,46.0,54.0,0,1,0,1,1,1,0,1
2020-10-01,2020,10,4,가을,1,1,경부선,1909.0,60.0,40.0,0,공실있음,63.0,37.0,0,4,0,1,1,0,1,0
2020-10-01,2020,10,4,가을,1,1,호남선,629.0,56.0,44.0,0,공실있음,63.0,37.0,0,4,0,1,1,0,1,0
2020-10-01,2020,10,4,가을,1,1,경전선,404.0,74.0,26.0,0,공실있음,63.0,37.0,0,4,0,1,1,0,1,0
2020-10-01,2020,10,4,가을,1,1,전라선,439.0,72.0,28.0,0,공실있음,63.0,37.0,0,4,0,1,1,0,1,0
2020-10-01,2020,10,4,가을,1,1,동해선,323.0,73.0,27.0,0,공실있음,63.0,37.0,0,4,0,1,1,0,1,0
2020-11-01,2020,11,4,가을,1,1,경부선,2039.0,67.0,33.0,0,공실있음,69.0,31.0,0,0,0,0,0,0,0,0
2020-11-01,2020,11,4,가을,1,1,호남선,645.0,60.0,40.0,0,공실있음,69.0,31.0,0,0,0,0,0,0,0,0
2020-11-01,2020,11,4,가을,1,1,경전선,415.0,80.0,20.0,0,공실있음,69.0,31.0,0,0,0,0,0,0,0,0
2020-11-01,2020,11,4,가을,1,1,전라선,450.0,77.0,23.0,0,공실있음,69.0,31.0,0,0,0,0,0,0,0,0
2020-11-01,2020,11,4,가을,1,1,동해선,345.0,81.0,19.0,0,공실있음,69.0,31.0,0,0,0,0,0,0,0,0
2020-12-01,2020,12,4,겨울,1,1,경부선,1303.0,42.0,58.0,0,공실있음,44.0,56.0,0,1,0,0,0,0,0,0
2020-12-01,2020,12,4,겨울,1,1,호남선,435.0,39.0,61.0,0,공실있음,44.0,56.0,0,1,0,0,0,0,0,0
2020-12-01,2020,12,4,겨울,1,1,경전선,274.0,51.0,49.0,0,공실있음,44.0,56.0,0,1,0,0,0,0,0,0
2020-12-01,2020,12,4,겨울,1,1,전라선,286.0,48.0,52.0,0,공실있음,44.0,56.0,0,1,0,0,0,0,0,0
2020-12-01,2020,12,4,겨울,1,1,동해선,233.0,53.0,47.0,0,공실있음,44.0,56.0,0,1,0,0,0,0,0,0
2021-01-01,2021,1,1,겨울,1,1,경부선,1372.0,43.0,57.0,0,공실있음,45.0,55.0,0,1,0,0,0,1,0,0
2021-01-01,2021,1,1,겨울,1,1,호남선,458.0,41.0,59.0,0,공실있음,45.0,55.0,0,1,0,0,0,1,0,0
2021-01-01,2021,1,1,겨울,1,1,경전선,281.0,52.0,48.0,0,공실있음,45.0,55.0,0,1,0,0,0,1,0,0
2021-01-01,2021,1,1,겨울,1,1,전라선,294.0,48.0,52.0,0,공실있음,45.0,55.0,0,1,0,0,0,1,0,0
2021-01-01,2021,1,1,겨울,1,1,동해선,238.0,54.0,46.0,0,공실있음,45.0,55.0,0,1,0,0,0,1,0,0
2021-02-01,2021,2,1,겨울,1,1,경부선,1557.0,54.0,46.0,0,공실있음,56.0,44.0,0,3,1,0,1,0,0,0
2021-02-01,2021,2,1,겨울,1,1,호남선,498.0,54.0,46.0,0,공실있음,56.0,44.0,0,3,1,0,1,0,0,0
2021-02-01,2021,2,1,겨울,1,1,경전선,315.0,64.0,36.0,0,공실있음,56.0,44.0,0,3,1,0,1,0,0,0
2021-02-01,2021,2,1,겨울,1,1,전라선,343.0,62.0,38.0,0,공실있음,56.0,44.0,0,3,1,0,1,0,0,0
2021-02-01,2021,2,1,겨울,1,1,동해선,272.0,69.0,31.0,0,공실있음,56.0,44.0,0,3,1,0,1,0,0,0
2021-03-01,2021,3,1,봄,1,1,경부선,1846.0,59.0,41.0,0,공실있음,62.0,38.0,0,1,0,0,0,0,1,0
2021-03-01,2021,3,1,봄,1,1,호남선,606.0,59.0,41.0,0,공실있음,62.0,38.0,0,1,0,0,0,0,1,0
2021-03-01,2021,3,1,봄,1,1,경전선,387.0,73.0,27.0,0,공실있음,62.0,38.0,0,1,0,0,0,0,1,0
2021-03-01,2021,3,1,봄,1,1,전라선,422.0,70.0,30.0,0,공실있음,62.0,38.0,0,1,0,0,0,0,1,0
2021-03-01,2021,3,1,봄,1,1,동해선,322.0,73.0,27.0,0,공실있음,62.0,38.0,0,1,0,0,0,0,1,0
2021-04-01,2021,4,2,봄,1,1,경부선,1893.0,62.0,38.0,0,공실있음,65.0,35.0,0,0,0,0,0,0,0,0
2021-04-01,2021,4,2,봄,1,1,호남선,638.0,62.0,38.0,0,공실있음,65.0,35.0,0,0,0,0,0,0,0,0
2021-04-01,2021,4,2,봄,1,1,경전선,402.0,77.0,23.0,0,공실있음,65.0,35.0,0,0,0,0,0,0,0,0
2021-04-01,2021,4,2,봄,1,1,전라선,440.0,75.0,25.0,0,공실있음,65.0,35.0,0,0,0,0,0,0,0,0
2021-04-01,2021,4,2,봄,1,1,동해선,335.0,79.0,21.0,0,공실있음,65.0,35.0,0,0,0,0,0,0,0,0
2021-05-01,2021,5,2,봄,1,1,경부선,2102.0,66.0,34.0,0,공실있음,70.0,30.0,0,2,0,0,0,0,0,0
2021-05-01,2021,5,2,봄,1,1,호남선,701.0,66.0,34.0,0,공실있음,70.0,30.0,0,2,0,0,0,0,0,0
2021-05-01,2021,5,2,봄,1,1,경전선,437.0,81.0,19.0,0,공실있음,70.0,30.0,0,2,0,0,0,0,0,0
2021-05-01,2021,5,2,봄,1,1,전라선,495.0,82.0,18.0,0,공실있음,70.0,30.0,0,2,0,0,0,0,0,0
2021-05-01,2021,5,2,봄,1,1,동해선,375.0,85.0,15.0,0,공실있음,70.0,30.0,0,2,0,0,0,0,0,0
2021-06-01,2021,6,2,여름,1,1,경부선,2060.0,68.0,32.0,0,공실있음,71.0,29.0,0,1,0,0,0,0,0,0
2021-06-01,2021,6,2,여름,1,1,호남선,673.0,62.0,38.0,0,공실있음,71.0,29.0,0,1,0,0,0,0,0,0
2021-06-01,2021,6,2,여름,1,1,경전선,422.0,82.0,18.0,0,공실있음,71.0,29.0,0,1,0,0,0,0,0,0
2021-06-01,2021,6,2,여름,1,1,전라선,473.0,81.0,19.0,0,공실있음,71.0,29.0,0,1,0,0,0,0,0,0
2021-06-01,2021,6,2,여름,1,1,동해선,357.0,84.0,16.0,0,공실있음,71.0,29.0,0,1,0,0,0,0,0,0
2021-07-01,2021,7,3,여름,1,1,경부선,1770.0,56.0,44.0,0,공실있음,59.0,41.0,0,0,0,0,0,0,0,0
2021-07-01,2021,7,3,여름,1,1,호남선,578.0,52.0,48.0,0,공실있음,59.0,41.0,0,0,0,0,0,0,0,0
2021-07-01,2021,7,3,여름,1,1,경전선,366.0,68.0,32.0,0,공실있음,59.0,41.0,0,0,0,0,0,0,0,0
2021-07-01,2021,7,3,여름,1,1,전라선,424.0,70.0,30.0,0,공실있음,59.0,41.0,0,0,0,0,0,0,0,0
2021-07-01,2021,7,3,여름,1,1,동해선,329.0,73.0,27.0,0,공실있음,59.0,41.0,0,0,0,0,0,0,0,0
2021-08-01,2021,8,3,여름,1,1,경부선,1695.0,53.0,47.0,0,공실있음,57.0,43.0,0,2,0,0,0,1,0,0
2021-08-01,2021,8,3,여름,1,1,호남선,586.0,51.0,49.0,0,공실있음,57.0,43.0,0,2,0,0,0,1,0,0
2021-08-01,2021,8,3,여름,1,1,경전선,379.0,65.0,35.0,0,공실있음,57.0,43.0,0,2,0,0,0,1,0,0
2021-08-01,2021,8,3,여름,1,1,전라선,447.0,68.0,32.0,0,공실있음,57.0,43.0,0,2,0,0,0,1,0,0
2021-08-01,2021,8,3,여름,1,1,동해선,333.0,68.0,32.0,0,공실있음,57.0,43.0,0,2,0,0,0,1,0,0
2021-09-01,2021,9,3,가을,1,1,경부선,1799.0,58.0,42.0,0,공실있음,60.0,40.0,0,3,0,1,1,0,0,1
2021-09-01,2021,9,3,가을,1,1,호남선,611.0,55.0,45.0,0,공실있음,60.0,40.0,0,3,0,1,1,0,0,1
2021-09-01,2021,9,3,가을,1,1,경전선,405.0,71.0,29.0,0,공실있음,60.0,40.0,0,3,0,1,1,0,0,1
2021-09-01,2021,9,3,가을,1,1,전라선,435.0,67.0,33.0,0,공실있음,60.0,40.0,0,3,0,1,1,0,0,1
2021-09-01,2021,9,3,가을,1,1,동해선,335.0,70.0,30.0,0,공실있음,60.0,40.0,0,3,0,1,1,0,0,1
2021-10-01,2021,10,4,가을,1,1,경부선,2292.0,71.0,29.0,0,공실있음,74.0,26.0,0,4,0,0,0,0,1,0
2021-10-01,2021,10,4,가을,1,1,호남선,756.0,66.0,34.0,0,공실있음,74.0,26.0,0,4,0,0,0,0,1,0
2021-10-01,2021,10,4,가을,1,1,경전선,507.0,86.0,14.0,0,공실있음,74.0,26.0,0,4,0,0,0,0,1,0
2021-10-01,2021,10,4,가을,1,1,전라선,554.0,84.0,16.0,0,공실있음,74.0,26.0,0,4,0,0,0,0,1,0
2021-10-01,2021,10,4,가을,1,1,동해선,416.0,85.0,15.0,0,공실있음,74.0,26.0,0,4,0,0,0,0,1,0
2021-11-01,2021,11,4,가을,1,1,경부선,2521.0,82.0,18.0,0,공실있음,85.0,15.0,0,0,0,0,0,0,0,0
2021-11-01,2021,11,4,가을,1,1,호남선,821.0,74.0,26.0,0,공실있음,85.0,15.0,0,0,0,0,0,0,0,0
2021-11-01,2021,11,4,가을,1,1,경전선,546.0,97.0,3.0,0,여유없음,85.0,15.0,0,0,0,0,0,0,0,0
2021-11-01,2021,11,4,가을,1,1,전라선,586.0,93.0,7.0,0,여유없음,85.0,15.0,0,0,0,0,0,0,0,0
2021-11-01,2021,11,4,가을,1,1,동해선,457.0,96.0,4.0,0,여유없음,85.0,15.0,0,0,0,0,0,0,0,0
2021-12-01,2021,12,4,겨울,1,1,경부선,2280.0,72.0,28.0,0,공실있음,74.0,26.0,0,1,0,0,0,1,0,0
2021-12-01,2021,12,4,겨울,1,1,호남선,743.0,65.0,35.0,0,공실있음,74.0,26.0,0,1,0,0,0,1,0,0
2021-12-01,2021,12,4,겨울,1,1,경전선,501.0,86.0,14.0,0,공실있음,74.0,26.0,0,1,0,0,0,1,0,0
2021-12-01,2021,12,4,겨울,1,1,전라선,543.0,83.0,17.0,0,공실있음,74.0,26.0,0,1,0,0,0,1,0,0
2021-12-01,2021,12,4,겨울,1,1,동해선,418.0,85.0,15.0,0,공실있음,74.0,26.0,0,1,0,0,0,1,0,0
2022-01-01,2022,1,1,겨울,1,1,경부선,2079.0,65.0,35.0,0,공실있음,67.0,33.0,0,2,1,0,1,1,0,1
2022-01-01,2022,1,1,겨울,1,1,호남선,662.0,59.0,41.0,0,공실있음,67.0,33.0,0,2,1,0,1,1,0,1
2022-01-01,2022,1,1,겨울,1,1,경전선,460.0,79.0,21.0,0,공실있음,67.0,33.0,0,2,1,0,1,1,0,1
2022-01-01,2022,1,1,겨울,1,1,전라선,486.0,76.0,24.0,0,공실있음,67.0,33.0,0,2,1,0,1,1,0,1
2022-01-01,2022,1,1,겨울,1,1,동해선,370.0,79.0,21.0,0,공실있음,67.0,33.0,0,2,1,0,1,1,0,1
2022-02-01,2022,2,1,겨울,1,1,경부선,1754.0,60.0,40.0,0,공실있음,62.0,38.0,0,2,1,0,1,0,1,0
2022-02-01,2022,2,1,겨울,1,1,호남선,553.0,53.0,47.0,0,공실있음,62.0,38.0,0,2,1,0,1,0,1,0
2022-02-01,2022,2,1,겨울,1,1,경전선,381.0,71.0,29.0,0,공실있음,62.0,38.0,0,2,1,0,1,0,1,0
2022-02-01,2022,2,1,겨울,1,1,전라선,423.0,70.0,30.0,0,공실있음,62.0,38.0,0,2,1,0,1,0,1,0
2022-02-01,2022,2,1,겨울,1,1,동해선,318.0,72.0,28.0,0,공실있음,62.0,38.0,0,2,1,0,1,0,1,0
2022-03-01,2022,3,1,봄,1,1,경부선,1819.0,58.0,42.0,0,공실있음,60.0,40.0,0,2,0,0,0,0,1,0
2022-03-01,2022,3,1,봄,1,1,호남선,605.0,53.0,47.0,0,공실있음,60.0,40.0,0,2,0,0,0,0,1,0
2022-03-01,2022,3,1,봄,1,1,경전선,414.0,71.0,29.0,0,공실있음,60.0,40.0,0,2,0,0,0,0,1,0
2022-03-01,2022,3,1,봄,1,1,전라선,445.0,68.0,32.0,0,공실있음,60.0,40.0,0,2,0,0,0,0,1,0
2022-03-01,2022,3,1,봄,1,1,동해선,333.0,68.0,32.0,0,공실있음,60.0,40.0,0,2,0,0,0,0,1,0
2022-04-01,2022,4,2,봄,1,1,경부선,2428.0,78.0,22.0,0,공실있음,81.0,19.0,0,0,0,0,0,0,0,0
2022-04-01,2022,4,2,봄,1,1,호남선,785.0,71.0,29.0,0,공실있음,81.0,19.0,0,0,0,0,0,0,0,0
2022-04-01,2022,4,2,봄,1,1,경전선,535.0,94.0,6.0,0,여유없음,81.0,19.0,0,0,0,0,0,0,0,0
2022-04-01,2022,4,2,봄,1,1,전라선,579.0,91.0,9.0,0,여유없음,81.0,19.0,0,0,0,0,0,0,0,0
2022-04-01,2022,4,2,봄,1,1,동해선,427.0,90.0,10.0,0,공실있음,81.0,19.0,0,0,0,0,0,0,0,0
2022-05-01,2022,5,2,봄,1,1,경부선,3105.0,97.0,3.0,0,여유없음,98.0,2.0,0,2,0,0,0,0,0,0
2022-05-01,2022,5,2,봄,1,1,호남선,988.0,85.0,15.0,0,공실있음,98.0,2.0,0,2,0,0,0,0,0,0
2022-05-01,2022,5,2,봄,1,1,경전선,655.0,112.0,-12.0,1,초과수요,98.0,2.0,0,2,0,0,0,0,0,0
2022-05-01,2022,5,2,봄,1,1,전라선,708.0,108.0,-8.0,1,초과수요,98.0,2.0,0,2,0,0,0,0,0,0
2022-05-01,2022,5,2,봄,1,1,동해선,542.0,110.0,-10.0,1,초과수요,98.0,2.0,0,2,0,0,0,0,0,0
2022-06-01,2022,6,2,여름,1,1,경부선,2953.0,96.0,4.0,0,여유없음,96.0,4.0,0,2,0,0,0,0,0,0
2022-06-01,2022,6,2,여름,1,1,호남선,926.0,78.0,22.0,0,공실있음,96.0,4.0,0,2,0,0,0,0,0,0
2022-06-01,2022,6,2,여름,1,1,경전선,612.0,109.0,-9.0,1,초과수요,96.0,4.0,0,2,0,0,0,0,0,0
2022-06-01,2022,6,2,여름,1,1,전라선,665.0,105.0,-5.0,1,초과수요,96.0,4.0,0,2,0,0,0,0,0,0
2022-06-01,2022,6,2,여름,1,1,동해선,520.0,109.0,-9.0,1,초과수요,96.0,4.0,0,2,0,0,0,0,0,0
2022-07-01,2022,7,3,여름,0,1,경부선,3041.0,94.0,6.0,0,여유없음,93.0,7.0,0,0,0,0,0,0,0,0
2022-07-01,2022,7,3,여름,0,1,호남선,924.0,75.0,25.0,0,공실있음,93.0,7.0,0,0,0,0,0,0,0,0
2022-07-01,2022,7,3,여름,0,1,경전선,626.0,106.0,-6.0,1,초과수요,93.0,7.0,0,0,0,0,0,0,0,0
2022-07-01,2022,7,3,여름,0,1,전라선,694.0,105.0,-5.0,1,초과수요,93.0,7.0,0,0,0,0,0,0,0,0
2022-07-01,2022,7,3,여름,0,1,동해선,528.0,107.0,-7.0,1,초과수요,93.0,7.0,0,0,0,0,0,0,0,0
2022-08-01,2022,8,3,여름,0,1,경부선,3004.0,94.0,6.0,0,여유없음,93.0,7.0,0,1,0,0,0,1,0,0
2022-08-01,2022,8,3,여름,0,1,호남선,907.0,74.0,26.0,0,공실있음,93.0,7.0,0,1,0,0,0,1,0,0
2022-08-01,2022,8,3,여름,0,1,경전선,606.0,103.0,-3.0,1,초과수요,93.0,7.0,0,1,0,0,0,1,0,0
2022-08-01,2022,8,3,여름,0,1,전라선,687.0,106.0,-6.0,1,초과수요,93.0,7.0,0,1,0,0,0,1,0,0
2022-08-01,2022,8,3,여름,0,1,동해선,527.0,106.0,-6.0,1,초과수요,93.0,7.0,0,1,0,0,0,1,0,0
2022-09-01,2022,9,3,가을,0,1,경부선,2994.0,97.0,3.0,0,여유없음,97.0,3.0,0,4,0,1,1,0,0,0
2022-09-01,2022,9,3,가을,0,1,호남선,964.0,82.0,18.0,0,공실있음,97.0,3.0,0,4,0,1,1,0,0,0
2022-09-01,2022,9,3,가을,0,1,경전선,641.0,112.0,-12.0,1,초과수요,97.0,3.0,0,4,0,1,1,0,0,0
2022-09-01,2022,9,3,가을,0,1,전라선,672.0,106.0,-6.0,1,초과수요,97.0,3.0,0,4,0,1,1,0,0,0
2022-09-01,2022,9,3,가을,0,1,동해선,520.0,110.0,-10.0,1,초과수요,97.0,3.0,0,4,0,1,1,0,0,0
2022-10-01,2022,10,4,가을,0,1,경부선,3454.0,107.0,-7.0,1,초과수요,106.0,-6.0,0,3,0,0,0,0,1,0
2022-10-01,2022,10,4,가을,0,1,호남선,1072.0,87.0,13.0,0,공실있음,106.0,-6.0,0,3,0,0,0,0,1,0
2022-10-01,2022,10,4,가을,0,1,경전선,713.0,120.0,-20.0,1,초과수요,106.0,-6.0,0,3,0,0,0,0,1,0
2022-10-01,2022,10,4,가을,0,1,전라선,754.0,115.0,-15.0,1,초과수요,106.0,-6.0,0,3,0,0,0,0,1,0
2022-10-01,2022,10,4,가을,0,1,동해선,586.0,118.0,-18.0,1,초과수요,106.0,-6.0,0,3,0,0,0,0,1,0
2022-11-01,2022,11,4,가을,0,1,경부선,3194.0,106.0,-6.0,1,초과수요,104.0,-4.0,0,0,0,0,0,0,0,0
2022-11-01,2022,11,4,가을,0,1,호남선,992.0,85.0,15.0,0,공실있음,104.0,-4.0,0,0,0,0,0,0,0,0
2022-11-01,2022,11,4,가을,0,1,경전선,658.0,116.0,-16.0,1,초과수요,104.0,-4.0,0,0,0,0,0,0,0,0
2022-11-01,2022,11,4,가을,0,1,전라선,692.0,111.0,-11.0,1,초과수요,104.0,-4.0,0,0,0,0,0,0,0,0
2022-11-01,2022,11,4,가을,0,1,동해선,546.0,115.0,-15.0,1,초과수요,104.0,-4.0,0,0,0,0,0,0,0,0
2022-12-01,2022,12,4,겨울,0,1,경부선,3327.0,104.0,-4.0,1,초과수요,102.0,-2.0,0,1,0,0,0,1,0,0
2022-12-01,2022,12,4,겨울,0,1,호남선,1006.0,82.0,18.0,0,공실있음,102.0,-2.0,0,1,0,0,0,1,0,0
2022-12-01,2022,12,4,겨울,0,1,경전선,680.0,114.0,-14.0,1,초과수요,102.0,-2.0,0,1,0,0,0,1,0,0
2022-12-01,2022,12,4,겨울,0,1,전라선,717.0,110.0,-10.0,1,초과수요,102.0,-2.0,0,1,0,0,0,1,0,0
2022-12-01,2022,12,4,겨울,0,1,동해선,566.0,114.0,-14.0,1,초과수요,102.0,-2.0,0,1,0,0,0,1,0,0
2023-01-01,2023,1,1,겨울,0,1,경부선,3142.0,97.0,3.0,0,여유없음,97.0,3.0,0,5,1,0,1,0,0,0
2023-01-01,2023,1,1,겨울,0,1,호남선,969.0,79.0,21.0,0,공실있음,97.0,3.0,0,5,1,0,1,0,0,0
2023-01-01,2023,1,1,겨울,0,1,경전선,655.0,109.0,-9.0,1,초과수요,97.0,3.0,0,5,1,0,1,0,0,0
2023-01-01,2023,1,1,겨울,0,1,전라선,701.0,106.0,-6.0,1,초과수요,97.0,3.0,0,5,1,0,1,0,0,0
2023-01-01,2023,1,1,겨울,0,1,동해선,542.0,109.0,-9.0,1,초과수요,97.0,3.0,0,5,1,0,1,0,0,0
2023-02-01,2023,2,1,겨울,0,1,경부선,3114.0,108.0,-8.0,1,초과수요,106.0,-6.0,0,0,0,0,0,0,0,0
2023-02-01,2023,2,1,겨울,0,1,호남선,918.0,83.0,17.0,0,공실있음,106.0,-6.0,0,0,0,0,0,0,0,0
2023-02-01,2023,2,1,겨울,0,1,경전선,626.0,117.0,-17.0,1,초과수요,106.0,-6.0,0,0,0,0,0,0,0,0
2023-02-01,2023,2,1,겨울,0,1,전라선,675.0,115.0,-15.0,1,초과수요,106.0,-6.0,0,0,0,0,0,0,0,0
2023-02-01,2023,2,1,겨울,0,1,동해선,536.0,120.0,-20.0,1,초과수요,106.0,-6.0,0,0,0,0,0,0,0,0
2023-03-01,2023,3,1,봄,0,1,경부선,3153.0,99.0,1.0,0,여유없음,98.0,2.0,0,1,0,0,0,0,0,0
2023-03-01,2023,3,1,봄,0,1,호남선,963.0,79.0,21.0,0,공실있음,98.0,2.0,0,1,0,0,0,0,0,0
2023-03-01,2023,3,1,봄,0,1,경전선,673.0,114.0,-14.0,1,초과수요,98.0,2.0,0,1,0,0,0,0,0,0
2023-03-01,2023,3,1,봄,0,1,전라선,695.0,107.0,-7.0,1,초과수요,98.0,2.0,0,1,0,0,0,0,0,0
2023-03-01,2023,3,1,봄,0,1,동해선,543.0,109.0,-9.0,1,초과수요,98.0,2.0,0,1,0,0,0,0,0,0
2023-04-01,2023,4,2,봄,0,1,경부선,3281.0,106.0,-6.0,1,초과수요,105.0,-5.0,0,0,0,0,0,0,0,0
2023-04-01,2023,4,2,봄,0,1,호남선,1026.0,87.0,13.0,0,공실있음,105.0,-5.0,0,0,0,0,0,0,0,0
2023-04-01,2023,4,2,봄,0,1,경전선,689.0,119.0,-19.0,1,초과수요,105.0,-5.0,0,0,0,0,0,0,0,0
2023-04-01,2023,4,2,봄,0,1,전라선,733.0,116.0,-16.0,1,초과수요,105.0,-5.0,0,0,0,0,0,0,0,0
2023-04-01,2023,4,2,봄,0,1,동해선,566.0,118.0,-18.0,1,초과수요,105.0,-5.0,0,0,0,0,0,0,0,0
2023-05-01,2023,5,2,봄,0,1,경부선,3461.0,109.0,-9.0,1,초과수요,109.0,-9.0,0,3,0,0,0,0,0,0
2023-05-01,2023,5,2,봄,0,1,호남선,1088.0,89.0,11.0,0,공실있음,109.0,-9.0,0,3,0,0,0,0,0,0
2023-05-01,2023,5,2,봄,0,1,경전선,716.0,122.0,-22.0,1,초과수요,109.0,-9.0,0,3,0,0,0,0,0,0
2023-05-01,2023,5,2,봄,0,1,전라선,767.0,118.0,-18.0,1,초과수요,109.0,-9.0,0,3,0,0,0,0,0,0
2023-05-01,2023,5,2,봄,0,1,동해선,609.0,123.0,-23.0,1,초과수요,109.0,-9.0,0,3,0,0,0,0,0,0
2023-06-01,2023,6,2,여름,0,1,경부선,3274.0,106.0,-6.0,1,초과수요,104.0,-4.0,0,1,0,0,0,0,0,0
2023-06-01,2023,6,2,여름,0,1,호남선,1006.0,85.0,15.0,0,공실있음,104.0,-4.0,0,1,0,0,0,0,0,0
2023-06-01,2023,6,2,여름,0,1,경전선,668.0,116.0,-16.0,1,초과수요,104.0,-4.0,0,1,0,0,0,0,0,0
2023-06-01,2023,6,2,여름,0,1,전라선,712.0,113.0,-13.0,1,초과수요,104.0,-4.0,0,1,0,0,0,0,0,0
2023-06-01,2023,6,2,여름,0,1,동해선,568.0,118.0,-18.0,1,초과수요,104.0,-4.0,0,1,0,0,0,0,0,0
2023-07-01,2023,7,3,여름,0,1,경부선,3280.0,103.0,-3.0,1,초과수요,101.0,-1.0,0,0,0,0,0,0,0,0
2023-07-01,2023,7,3,여름,0,1,호남선,954.0,80.0,20.0,0,공실있음,101.0,-1.0,0,0,0,0,0,0,0,0
2023-07-01,2023,7,3,여름,0,1,경전선,651.0,112.0,-12.0,1,초과수요,101.0,-1.0,0,0,0,0,0,0,0,0
2023-07-01,2023,7,3,여름,0,1,전라선,648.0,107.0,-7.0,1,초과수요,101.0,-1.0,0,0,0,0,0,0,0,0
2023-07-01,2023,7,3,여름,0,1,동해선,570.0,115.0,-15.0,1,초과수요,101.0,-1.0,0,0,0,0,0,0,0,0
2023-08-01,2023,8,3,여름,0,1,경부선,3352.0,106.0,-6.0,1,초과수요,104.0,-4.0,0,1,0,0,0,1,0,0
2023-08-01,2023,8,3,여름,0,1,호남선,1003.0,83.0,17.0,0,공실있음,104.0,-4.0,0,1,0,0,0,1,0,0
2023-08-01,2023,8,3,여름,0,1,경전선,669.0,116.0,-16.0,1,초과수요,104.0,-4.0,0,1,0,0,0,1,0,0
2023-08-01,2023,8,3,여름,0,1,전라선,729.0,114.0,-14.0,1,초과수요,104.0,-4.0,0,1,0,0,0,1,0,0
2023-08-01,2023,8,3,여름,0,1,동해선,582.0,119.0,-19.0,1,초과수요,104.0,-4.0,0,1,0,0,0,1,0,0
2023-09-01,2023,9,3,가을,0,1,경부선,3291.0,106.0,-6.0,1,초과수요,105.0,-5.0,0,3,0,1,1,0,0,1
2023-09-01,2023,9,3,가을,0,1,호남선,991.0,90.0,10.0,0,공실있음,105.0,-5.0,0,3,0,1,1,0,0,1
2023-09-01,2023,9,3,가을,0,1,경전선,648.0,118.0,-18.0,1,초과수요,105.0,-5.0,0,3,0,1,1,0,0,1
2023-09-01,2023,9,3,가을,0,1,전라선,746.0,105.0,-5.0,1,초과수요,105.0,-5.0,0,3,0,1,1,0,0,1
2023-09-01,2023,9,3,가을,0,1,동해선,550.0,121.0,-21.0,1,초과수요,105.0,-5.0,0,3,0,1,1,0,0,1
2023-10-01,2023,10,4,가을,0,1,경부선,3643.0,110.0,-10.0,1,초과수요,109.0,-9.0,0,3,0,0,0,0,1,0
2023-10-01,2023,10,4,가을,0,1,호남선,1079.0,92.0,8.0,0,여유없음,109.0,-9.0,0,3,0,0,0,0,1,0
2023-10-01,2023,10,4,가을,0,1,경전선,717.0,121.0,-21.0,1,초과수요,109.0,-9.0,0,3,0,0,0,0,1,0
2023-10-01,2023,10,4,가을,0,1,전라선,841.0,110.0,-10.0,1,초과수요,109.0,-9.0,0,3,0,0,0,0,1,0
