Unnamed: 0,yearmonth,연도,월,분기,계절,코로나기간,SRT개통후,노선,여객수_천명,KTX이용률,공실률,초과수요,공실상태,KTX전체이용률,KTX전체공실률,개통전,공실률_lag1,공실률_lag12,공실률_ma3,공휴일수,명절연휴포함,황금연휴포함,명절전달,명절후달
860,2023-06-01,2023,6,2,여름,0,1,호남선,1006.0,85.0,15.0,0,공실있음,104.0,-4.0,0,11.0,22.0,15.0,1,0,0,0,0
865,2023-07-01,2023,7,3,여름,0,1,호남선,954.0,80.0,20.0,0,공실있음,101.0,-1.0,0,15.0,25.0,13.0,0,0,0,0,0
870,2023-08-01,2023,8,3,여름,0,1,호남선,1003.0,83.0,17.0,0,공실있음,104.0,-4.0,0,20.0,26.0,15.333333333333334,1,0,0,1,0
875,2023-09-01,2023,9,3,가을,0,1,호남선,991.0,90.0,10.0,0,공실있음,105.0,-5.0,0,17.0,18.0,17.333333333333332,3,1,1,0,0
880,2023-10-01,2023,10,4,가을,0,1,호남선,1079.0,92.0,8.0,0,여유없음,109.0,-9.0,0,10.0,13.0,15.666666666666666,3,0,0,0,1
885,2023-11-01,2023,11,4,가을,0,1,호남선,1046.0,93.0,7.0,0,여유없음,110.0,-10.0,0,8.0,15.0,11.666666666666666,0,0,0,0,0
890,2023-12-01,2023,12,4,겨울,0,1,호남선,1060.0,90.0,10.0,0,공실있음,108.0,-8.0,0,7.0,18.0,8.333333333333334,1,0,0,0,0
895,2024-01-01,2024,1,1,겨울,0,1,호남선,958.0,82.0,18.0,0,공실있음,99.0,1.0,0,10.0,21.0,8.333333333333334,1,0,0,1,0
900,2024-02-01,2024,2,1,겨울,0,1,호남선,1013.0,92.0,8.0,0,여유없음,109.0,-9.0,0,18.0,17.0,11.666666666666666,4,1,0,0,0
905,2024-03-01,2024,3,1,봄,0,1,호남선,1014.0,86.0,14.0,0,공실있음,102.0,-2.0,0,8.0,21.0,12.0,1,0,0,0,1
910,2024-04-01,2024,4,2,봄,0,1,호남선,1033.0,91.0,9.0,0,여유없음,108.0,-8.0,0,14.0,13.0,13.333333333333334,1,0,0,0,0
915,2024-05-01,2024,5,2,봄,0,1,호남선,1119.0,94.0,6.0,0,여유없음,112.0,-12.0,0,9.0,11.0,10.333333333333334,3,0,0,0,0
920,2024-06-01,2024,6,2,여름,0,1,호남선,1051.0,91.0,9.0,0,여유없음,107.0,-7.0,0,6.0,15.0,9.666666666666666,1,0,0,0,0
925,2024-07-01,2024,7,3,여름,0,1,호남선,1005.0,85.0,15.0,0,공실있음,102.0,-2.0,0,9.0,20.0,8.0,0,0,0,0,0
930,2024-08-01,2024,8,3,여름,0,1,호남선,1053.0,88.0,12.0,0,공실있음,106.0,-6.0,0,15.0,17.0,10.0,1,0,0,1,0
935,2024-09-01,2024,9,3,가을,0,1,호남선,1073.0,93.0,7.0,0,여유없음,1106.0,-1006.0,0,12.0,10.0,12.0,3,1,1,0,0
940,2024-10-01,2024,10,4,가을,0,1,호남선,1115.0,94.0,6.0,0,여유없음,110.0,-10.0,0,7.0,8.0,11.333333333333334,3,0,0,0,1
945,2024-11-01,2024,11,4,가을,0,1,호남선,1153.0,100.0,0.0,0,여유없음,116.0,-16.0,0,6.0,7.0,8.333333333333334,0,0,0,0,0
950,2024-12-01,2024,12,4,겨울,0,1,호남선,1040.0,93.0,7.0,0,여유없음,112.0,-12.0,0,0.0,10.0,4.333333333333333,1,0,0,0,0
